date	xlink_href	shema	label_for_join	loc_label	xlink:arcrole	xlink_label	xlink_role	xml_lang	label		
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest5USAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest5USAbstract	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest5USAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest5USAbstract_3	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/verboseLabel	ja	当社株主に帰属する四半期包括利益、米国基準、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest5USAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest5USAbstract	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest5USAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest5USAbstract_4	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/label	ja	当社株主に帰属する四半期包括利益
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6US	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6US	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6US	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6US	http://www.xbrl.org/2003/role/label	ja	当社株主に帰属する当期包括利益
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6US	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6US	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6US	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6US_2	http://www.xbrl.org/2003/role/verboseLabel	ja	当社株主に帰属する当期包括利益、米国基準
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6USAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6USAbstract	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6USAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6USAbstract	http://www.xbrl.org/2003/role/label	ja	当社株主に帰属する当期包括利益
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6USAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6USAbstract	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6USAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest6USAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	ja	当社株主に帰属する当期包括利益、米国基準、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS	http://www.xbrl.org/2003/role/label	ja	当期包括利益
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS_2	http://www.xbrl.org/2003/role/verboseLabel	ja	当期包括利益、米国基準
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS_3	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/verboseLabel	ja	四半期包括利益、米国基準
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUS_4	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/label	ja	四半期包括利益
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract	http://www.xbrl.org/2003/role/label	ja	当期包括利益
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	ja	当期包括利益、米国基準、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract_3	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/verboseLabel	ja	四半期包括利益、米国基準、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract	ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterestUSAbstract_4	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/label	ja	四半期包括利益
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeUSAbstract	ComprehensiveIncomeUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeUSAbstract	http://www.xbrl.org/2003/role/label	ja	当期包括利益
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeUSAbstract	ComprehensiveIncomeUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeUSAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	ja	当期包括利益、連結損益計算書情報に関する注記、米国基準、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeUSAbstract	ComprehensiveIncomeUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeUSAbstract_3	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/verboseLabel	ja	四半期包括利益、連結損益計算書情報に関する注記、米国基準、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ComprehensiveIncomeUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ComprehensiveIncomeUSAbstract	ComprehensiveIncomeUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ComprehensiveIncomeUSAbstract_4	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/label	ja	四半期包括利益
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioBIS1stBK	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioBIS1stBK	ConsolidatedCapitalAdequacyRatioBIS1stBK	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioBIS1stBK	http://www.xbrl.org/2003/role/label	ja	連結自己資本比率（第一基準）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioBIS1stBK	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioBIS1stBK	ConsolidatedCapitalAdequacyRatioBIS1stBK	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioBIS1stBK_2	http://www.xbrl.org/2003/role/verboseLabel	ja	連結自己資本比率（第一基準）、銀行
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioBIS1stBKIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioBIS1stBKIFRS	ConsolidatedCapitalAdequacyRatioBIS1stBKIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioBIS1stBKIFRS	http://www.xbrl.org/2003/role/label	ja	連結自己資本比率（第一基準）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioBIS1stBKIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioBIS1stBKIFRS	ConsolidatedCapitalAdequacyRatioBIS1stBKIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioBIS1stBKIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	ja	連結自己資本比率（第一基準）、銀行、IFRS
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioBISBK	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioBISBK	ConsolidatedCapitalAdequacyRatioBISBK	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioBISBK	http://www.xbrl.org/2003/role/label	ja	連結自己資本比率（国際統一基準）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioBISBK	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioBISBK	ConsolidatedCapitalAdequacyRatioBISBK	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioBISBK_2	http://www.xbrl.org/2003/role/verboseLabel	ja	連結自己資本比率（国際統一基準）、銀行
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioBISBKIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioBISBKIFRS	ConsolidatedCapitalAdequacyRatioBISBKIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioBISBKIFRS	http://www.xbrl.org/2003/role/label	ja	連結自己資本比率（国際統一基準）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioBISBKIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioBISBKIFRS	ConsolidatedCapitalAdequacyRatioBISBKIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioBISBKIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	ja	連結自己資本比率（国際統一基準）、銀行、IFRS
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioDomestic2ndBK	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioDomestic2ndBK	ConsolidatedCapitalAdequacyRatioDomestic2ndBK	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioDomestic2ndBK	http://www.xbrl.org/2003/role/label	ja	連結自己資本比率（第二基準）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioDomestic2ndBK	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioDomestic2ndBK	ConsolidatedCapitalAdequacyRatioDomestic2ndBK	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioDomestic2ndBK_2	http://www.xbrl.org/2003/role/verboseLabel	ja	連結自己資本比率（第二基準）、銀行
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioDomestic2ndBKIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioDomestic2ndBKIFRS	ConsolidatedCapitalAdequacyRatioDomestic2ndBKIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioDomestic2ndBKIFRS	http://www.xbrl.org/2003/role/label	ja	連結自己資本比率（第二基準）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioDomestic2ndBKIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioDomestic2ndBKIFRS	ConsolidatedCapitalAdequacyRatioDomestic2ndBKIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioDomestic2ndBKIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	ja	連結自己資本比率（第二基準）、銀行、IFRS
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioDomesticBK	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioDomesticBK	ConsolidatedCapitalAdequacyRatioDomesticBK	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioDomesticBK	http://www.xbrl.org/2003/role/label	ja	連結自己資本比率（国内基準）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioDomesticBK	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioDomesticBK	ConsolidatedCapitalAdequacyRatioDomesticBK	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioDomesticBK_2	http://www.xbrl.org/2003/role/verboseLabel	ja	連結自己資本比率（国内基準）、銀行
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioDomesticBKIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioDomesticBKIFRS	ConsolidatedCapitalAdequacyRatioDomesticBKIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioDomesticBKIFRS	http://www.xbrl.org/2003/role/label	ja	連結自己資本比率（国内基準）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCapitalAdequacyRatioDomesticBKIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCapitalAdequacyRatioDomesticBKIFRS	ConsolidatedCapitalAdequacyRatioDomesticBKIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCapitalAdequacyRatioDomesticBKIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	ja	連結自己資本比率（国内基準）、銀行、IFRS
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCashFlowsAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCashFlowsAbstract	ConsolidatedCashFlowsAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCashFlowsAbstract	http://www.xbrl.org/2003/role/label	ja	連結キャッシュ・フローの状況
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedCashFlowsAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedCashFlowsAbstract	ConsolidatedCashFlowsAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedCashFlowsAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	ja	連結キャッシュ・フローの状況、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedFinancialPositionsAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedFinancialPositionsAbstract	ConsolidatedFinancialPositionsAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedFinancialPositionsAbstract	http://www.xbrl.org/2003/role/label	ja	連結財政状態
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedFinancialPositionsAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedFinancialPositionsAbstract	ConsolidatedFinancialPositionsAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedFinancialPositionsAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	ja	連結財政状態、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedIncomeStatementsInformationAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedIncomeStatementsInformationAbstract	ConsolidatedIncomeStatementsInformationAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedIncomeStatementsInformationAbstract	http://www.xbrl.org/2003/role/label	ja	連結損益計算書情報
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedIncomeStatementsInformationAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedIncomeStatementsInformationAbstract	ConsolidatedIncomeStatementsInformationAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedIncomeStatementsInformationAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	ja	連結損益計算書情報、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationAnnualHeading	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationAnnualHeading	ConsolidatedInformationAnnualHeading	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationAnnualHeading	http://www.xbrl.org/2003/role/label	ja	通期連結業績予想数値の修正
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationAnnualHeading	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationAnnualHeading	ConsolidatedInformationAnnualHeading	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationAnnualHeading_2	http://www.xbrl.org/2003/role/verboseLabel	ja	通期連結業績予想数値の修正 [目次項目]
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationAnnualLineItems	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationAnnualLineItems	ConsolidatedInformationAnnualLineItems	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationAnnualLineItems	http://www.xbrl.org/2003/role/label	ja	通期連結業績予想数値の修正
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationAnnualLineItems	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationAnnualLineItems	ConsolidatedInformationAnnualLineItems	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationAnnualLineItems_2	http://www.xbrl.org/2003/role/verboseLabel	ja	通期連結業績予想数値の修正 [表示項目]
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationAnnualTable	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationAnnualTable	ConsolidatedInformationAnnualTable	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationAnnualTable	http://www.xbrl.org/2003/role/label	ja	通期連結業績予想数値の修正
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationAnnualTable	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationAnnualTable	ConsolidatedInformationAnnualTable	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationAnnualTable_2	http://www.xbrl.org/2003/role/verboseLabel	ja	通期連結業績予想数値の修正 [表]
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationQ1Heading	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationQ1Heading	ConsolidatedInformationQ1Heading	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationQ1Heading	http://www.xbrl.org/2003/role/label	ja	第1四半期連結業績予想数値の修正
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationQ1Heading	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationQ1Heading	ConsolidatedInformationQ1Heading	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationQ1Heading_2	http://www.xbrl.org/2003/role/verboseLabel	ja	第1四半期連結業績予想数値の修正 [目次項目]
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationQ1LineItems	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationQ1LineItems	ConsolidatedInformationQ1LineItems	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationQ1LineItems	http://www.xbrl.org/2003/role/label	ja	第1四半期連結業績予想数値の修正
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationQ1LineItems	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationQ1LineItems	ConsolidatedInformationQ1LineItems	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationQ1LineItems_2	http://www.xbrl.org/2003/role/verboseLabel	ja	第1四半期連結業績予想数値の修正 [表示項目]
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationQ1Table	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationQ1Table	ConsolidatedInformationQ1Table	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationQ1Table	http://www.xbrl.org/2003/role/label	ja	第1四半期連結業績予想数値の修正
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationQ1Table	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationQ1Table	ConsolidatedInformationQ1Table	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationQ1Table_2	http://www.xbrl.org/2003/role/verboseLabel	ja	第1四半期連結業績予想数値の修正 [表]
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationQ2YTDHeading	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationQ2YTDHeading	ConsolidatedInformationQ2YTDHeading	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationQ2YTDHeading	http://www.xbrl.org/2003/role/label	ja	第2四半期連結業績予想数値の修正
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationQ2YTDHeading	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationQ2YTDHeading	ConsolidatedInformationQ2YTDHeading	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationQ2YTDHeading_2	http://www.xbrl.org/2003/role/verboseLabel	ja	第2四半期連結業績予想数値の修正 [目次項目]
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationQ2YTDLineItems	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationQ2YTDLineItems	ConsolidatedInformationQ2YTDLineItems	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationQ2YTDLineItems	http://www.xbrl.org/2003/role/label	ja	第2四半期連結業績予想数値の修正
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationQ2YTDLineItems	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationQ2YTDLineItems	ConsolidatedInformationQ2YTDLineItems	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationQ2YTDLineItems_2	http://www.xbrl.org/2003/role/verboseLabel	ja	第2四半期連結業績予想数値の修正 [表示項目]
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_ConsolidatedInformationQ2YTDTable	tse-ed-t-2014-01-12.xsd	tse-ed-t_ConsolidatedInformationQ2YTDTable	ConsolidatedInformationQ2YTDTable	http://www.xbrl.org/2003/arcrole/concept-label	label_ConsolidatedInformationQ2YTDTable	http://www.xbrl.org/2003/role/label	ja	第2四半期連結業績予想数値の修正
